0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-4.7179258127426245,0.14761608802247184,-3.9624803448200487,-4.722549672280938,-1.7603223890833823,-0.7106506754695922,-2.8587427413440922,-0.7830599686649711,-2.550512395823642,0.47795372558823096,-1.4742091678157807,-0.5340521301511791,0.5715525630465955,-1.643456706740226,-0.3221347045043033,0.7194360303275118,-1.0562147048379986,-1.5899149370601826,-0.859007389448326,-0.9053927533498045,-0.9893645183775165,-0.7672745178384139,1.116698028654333
-13.915671471832797,4.393360824660474,44.42692764959466,1.0493386141957877,1.2725596276274167,-1.087579958968183,-1.003812885918554,0.769243251420569,-0.1116305979048754,-0.04912332151406112,-0.6405570478426975,-0.8797411665097109,-0.12478845809898188,-0.540944283015751,0.040732177416368746,-0.3348433545452337,0.020755599359248696,0.341620040647032,0.19948557869825742,0.3497044885016058,0.19179044353118432,0.07594345351390981,-0.16750937145484382
-4.192759651206464,-0.06262974772574605,-2.9151239162742044,-0.4910733811357099,-2.1934688883567697,1.9239925751163236,-1.9096713029475552,-1.036846331479693,-0.11987391623348159,-1.7557117200762262,23.914384979263193,37.412092657740786,-17.77633965167703,3.145548660599714,-10.046848145579501,-3.288292977607071,-1.0396811961662291,-3.795339327000508,0.9752890402448364,-1.2601725255367204,-0.873258053556626,0.31259847597792184,1.9431443942345623
0.1159941710225883,-0.40998182872660155,-5.587677785244234,11.866504238487925,8.948155677200583,8.916256343807914,27.80112406126975,37.70024473745715,-25.998203806212764,4.184978069583901,-0.9906744405388488,-0.0601602866481952,-0.37992021287408095,-1.688660735636609,-0.3705083923358025,-0.2687030455691244,-1.0713455022357612,-1.4060495402663398,-0.19892840413509905,0.2864928087782293,-0.28138386335369475,0.4565977215655258,0.6281448471013189
-0.35220987853084457,-0.5069394861797035,-1.7395015785736132,15.675523382859122,-6.783097623313202,13.94629314990978,32.02200965420165,-36.061819982235036,-10.61885482284921,-15.386928432328277,-6.495528609831588,-0.8474258718429004,-1.9419514620021079,4.673902407885175,-1.7612126967694761,-1.809030619192793,0.8874559691821291,1.6189598490435668,-0.10743924667176488,0.303624568819152,1.1338327363668912,0.6392379762935776,-0.6659996274598211
-5.173502422604216,-0.4796626224689516,-5.640110853209151,-6.333144482158527,-2.550415507443508,-0.2541944987989587,-1.7660834204391869,-1.4928143212012264,-3.856010870794886,0.8657220608877807,-0.9238673744577757,5.194814560361254,1.9111571755431693,-12.163861137320762,-4.066452050932064,24.349054718845235,5.456843876858895,7.916846242193111,-5.557906427909586,-15.895427046632454,15.535147708131523,-1.178681689999474,-12.757608934665557
-3.8812751295577415,-0.45746041631257117,-5.763269510174421,-5.409034401030929,-0.7096352683887359,-0.7762414180331075,-1.779281767653544,-0.6235226551610599,-0.9869337397089386,-0.45377704745756264,-2.741461453020437,-1.582534178888555,-1.2172745268844034,-0.6222668455385599,-0.07828339341195333,-3.860543073796633,-0.6214962003522982,-1.0526448477878527,-2.3125917213812426,0.29581987589047964,-1.7726526973704215,-2.9368991364717947,-0.2302502609669017
-4.581744728145609,-0.13592168550619016,-6.800589392695077,-7.384074327215643,-2.8250603025788172,-2.9150434514721146,-2.469547246924909,-2.5719308972664203,-2.472022015623672,0.589371892832055,-2.1287840951380455,0.5226740551858285,-0.7995913370215498,-7.039905633160583,-0.4997884617935767,2.966098227265991,-6.869750326339192,-0.6957797559632737,-5.335089277703407,14.92854699901343,-9.008613862066317,28.43192001680717,-0.7389338973068597
-4.300836118775273,-0.36197596386360914,-5.926516462487884,-6.133646850937768,2.5061559474565214,-3.415061048464872,-1.3009860381272154,3.7167606925413437,3.972814550163647,-1.9739608310743297,-1.46271671637632,-8.295915322076448,-9.971526351602485,28.86522823905242,-2.6401578339439085,9.4152643670847,-26.89009307228359,11.347050685872896,1.8250329460581804,-2.2508593800457364,2.2167416568305836,-1.4327022334582464,-2.2910585236284975
63.802533114723474,-59.957191920047876,16.306269775115034,-5.641440695757413,-0.6774800079246195,-1.0936801818020407,-0.3355280528571623,-0.08550320810605215,-0.014552703901073027,0.38009120945356417,0.12117018662724884,0.28262150471384095,0.2597240533885091,-0.048718124244208204,-0.07596053952996798,0.34355197428842094,-0.24077412138921075,-0.2674106179646135,-0.14803790021709454,-0.06855179679729279,-0.028819101338822983,0.0941895733513389,-0.03183251088147394
-3.028921596836073,-0.18023329204497096,-4.679777768612513,-0.9088163973324863,-2.9047720494228484,3.902894400232777,7.1290341914500095,-2.5152568395996573,6.873208383787458,3.478928186068295,41.137388577772796,-25.664811276628868,1.788238700246124,-7.30848374542096,0.756972943750923,-3.0652899579457467,-0.29514943915814473,1.5924340078595742,-0.4987379756454752,-0.5343384408002614,2.1206623222678744,0.4692266184690248,-0.5128886348949288
-3.3534109612572114,-0.7763302463142749,-3.5682406489021776,-2.6597933862127987,0.05828497225837259,-0.19638001950854012,0.21408335402408493,0.8587186677616095,-0.7757680135837797,-0.34086730015392686,-0.09174663904688514,-0.7273432112825478,0.13908830979680215,1.1412117581960115,0.8416360818816372,0.5325781808662015,0.05416045817437145,0.9485307119579229,-0.22148912116609984,-1.361209674119122,-0.42703866644084226,-0.4813392294429359,-0.3489402194294752
-4.0337415555852,-0.8496983703395392,-6.014954312757534,-5.926611607153816,0.027837480299745525,-1.6940474372716863,-2.098153762672831,-0.18766856744541982,-1.6616794023602621,-1.037305883660179,-2.9652563983581395,-1.914237792167949,-0.7393999224694048,-0.7451866174069434,-0.1063548656269089,-4.375303135833366,-0.8253284087994994,-0.028261078365784537,0.1330545743122148,-0.9230339827107533,-1.4111222589365335,-0.22211090288105237,0.7396048168845298
-14.00503173526243,4.479219562061772,43.8031768199463,0.6946674713364944,1.1921031274717393,-1.333660426205234,-1.2675367810673102,0.8875560063556132,-0.25807167441584083,0.07468024107742643,-0.7438796438556021,-0.6667124917843714,-0.06450988627846456,-0.42702214546277617,0.05063732274475238,-0.2889861751211763,0.014269908209667517,0.31006364059845115,0.19583999154062134,0.3118297097599382,0.14758390936801322,0.0524396534071294,-0.14735005742529775
-4.357014436323637,-1.2560274968736866,-6.8619675411021435,-8.317945503606355,1.0093824315135802,-2.389585196755405,-2.3384155690738266,1.419836535017485,-2.1031800087430557,-2.196602458906936,-1.4078260782014114,0.7771802876551082,-3.0735325470673374,-2.0639256034880424,-1.868321498616962,2.9989806488743707,16.722079544766157,32.21761762639497,-0.31318697527399036,9.192504204433217,-9.530903203791775,-4.785721867730468,9.893788779497363
-4.144932028342029,-0.3357721407940975,-6.9200129113011934,-7.439844079396197,0.26835103952395095,-1.9627180570228928,-3.0757657612975793,-1.4290426972822023,-1.7922564096587563,-2.128193747581868,-3.526394375761014,-1.5179740076162789,-1.4144349029789292,-1.1367324201585918,-0.4522793004918523,-13.004640664385619,-2.2953851407111188,-5.163767105041345,-18.29136736851569,2.9318779768715237,-1.5509801479858567,-19.043599471685802,-4.000640458960954
-13.946651711947633,4.521757557614139,43.82731938265638,0.702736194998058,1.0995488115598855,-1.2714857573917375,-1.154182634784686,0.7050780798124734,-0.29666015461494855,-0.03404682751169527,-0.6780377446647758,-0.8160216031233921,-0.028832674115114035,-0.41841440219940657,0.06028715658931344,-0.3076391913060281,0.021464119981578766,0.3435418803928168,0.19121528221096704,0.31291309370005643,0.17067680058325102,0.05935991407081395,-0.16265593829550104
-4.165015888044119,-1.1746993062829274,-7.766762034735427,-8.097622496812713,0.6796928243084231,-3.904910814550262,-3.3836748972701303,1.3165414215907116,-1.1312698854054821,-3.5546760945063993,-5.067905822053044,-2.4971306370216766,-2.3055772911119856,-1.5664890038977253,-2.223659524307611,-15.947800773624959,5.351976134115607,1.666611275651064,30.547988460168323,-5.153186963523484,5.188635063430053,2.868838045556303,-11.678077467376827
-4.487268797840934,-0.6433383327341022,-6.710535031174265,-7.846988913647536,0.34782378224273613,-3.7134300155032864,-5.750322535290441,0.6568849092010003,-2.7939234866527394,-2.3941458676168774,-6.010590061106961,-0.24183772436026288,-0.1636155063453195,-3.5623332784500463,0.07496213877100417,-13.802991410004685,-1.3497471047523286,0.6592114207192976,-12.114028389145593,3.858748669893754,26.853195708473343,8.957350373395592,7.077124779119485
-4.95776623976294,-0.5967478734990974,-4.660359644281415,-6.518464623235988,-2.149987451801122,-0.13943130065262427,-2.3899052325652974,-1.1837699827235644,-1.7007050974232159,-0.10820749824148133,-2.4487184537785915,-1.0860508695914497,-0.30110753037787374,-3.1517813888203317,-0.591099498278955,1.4184118693356353,-1.4089639856567688,-6.381509022121568,-1.646736896344849,-1.836620220920394,-10.643350912146591,-1.5941053569894608,-5.818804103661289
64.24508696657149,61.64502448016131,4.85832137469183,-5.922623955281183,-0.9612417991871357,0.34150767640111607,-0.7033350661799299,-0.21863178859701415,-0.0804305995335411,0.03965549024653595,-0.3335391840573278,0.1300694252666383,-0.12524205847240308,-0.3787523113515937,0.1778832813896619,0.47560878401643236,0.005698757346339133,-0.07339587574655697,0.3206214370727484,-0.01581763916896763,-0.041450301639436464,-0.18054237735447567,0.09861917868865722
-3.2611437978906435,-0.32874915841143804,-4.380302012383621,-3.3158324999623705,0.13442495303322374,-0.16615631360463096,-1.215472606521054,-0.3404896360896487,-0.6967888198999779,-0.7403232978890665,0.3171193959900822,-0.4379950106169057,0.03643742835282673,-0.003957870498047254,0.21775126841882284,0.4861091225702072,0.3672738549712635,0.661715670169258,0.8573058320984703,0.2658821098959852,1.2151866609658488,-0.3418200380021998,0.34760957882626353
-5.831402567730741,-0.8456576497424061,-5.648695689489215,-7.2761227998512625,-2.291803732976059,-0.2831699934389235,-2.455594664519691,-4.37304243044954,-3.549460565143699,0.4903735565982898,-3.9324640095037227,-4.152296244492516,2.77965510968474,-7.179410037957958,-2.5485116646925463,10.55033763715886,-2.3819098803763605,-10.028727006464065,3.988087177386079,-17.95521948309984,-6.263735314139,5.327892630197524,20.576921850056774
1.1897207842765818,0.31623005530876,-3.502759045992021,17.09724977019042,-14.205685841570938,-9.60081721785615,-2.6277411498491277,1.7890699366864011,-0.22748057964728766,-1.680319834329809,0.24465336043436747,-0.6493098024210588,0.8586365437328707,0.23417227126538653,-0.06124061512212329,0.2198057288916779,-0.23513569340531648,0.1753326016643981,0.04434165162861996,0.6332897168362297,0.12628691145916868,0.024634646408080246,0.1332080036090902
